observation_name,parameter_name,n_samples,sen_mean,sen_mean_abs,sen_std_dev
mod_obs15_7,Vapor Pressure,4,-7.90E-08,7.90E-08,1.56E-07
mod_obs15_7,Soil Source Top Conc. ,4,-6.80E-10,6.80E-10,5.24E-10
mod_obs15_7,Soil Source Bottom Conc. ,4,-8.48E-10,8.48E-10,6.36E-10
mod_obs15_7,Min. Soil Moisture,4,-0.0380367,0.0380367,0.0727851
mod_obs15_7,q_{air} VIMS,4,-0.00600168,0.00600168,0.0107375
mod_obs16_1,Total Porosity,4,-411263,411263,755694
mod_obs16_1,Min. Vapor Porosity,4,-3.30E+06,3.30E+06,6.59E+06
mod_obs16_1,FOC,4,-1.81E+06,1.85E+06,3.67E+06
mod_obs16_1,D_{air},4,-25542.1,26007.9,51706.9
mod_obs16_1,Pore Size Dist. Coeff. ,4,-113.969,113.986,194.487
mod_obs16_1,Vapor Pressure,4,1.75502,1.758,3.51038
mod_obs16_1,Soil Source Top Conc. ,4,134.684,134.684,155.457
mod_obs16_1,Soil Source Bottom Conc. ,4,0.759941,0.759941,1.47356
mod_obs16_1,Min. Soil Moisture,4,223.762,233.854,461.01
mod_obs16_1,q_{air} VIMS,4,-6275.67,6275.67,12045.4
mod_obs16_2,Total Porosity,4,-3.26E+06,3.26E+06,6.29E+06
mod_obs16_2,Min. Vapor Porosity,4,-3.75E+07,3.82E+07,7.60E+07
mod_obs16_2,FOC,4,-1.90E+07,1.90E+07,3.65E+07
mod_obs16_2,D_{air},4,-68479.4,69599.2,138455
mod_obs16_2,Pore Size Dist. Coeff. ,4,-96.4393,96.4975,191.868
mod_obs16_2,Vapor Pressure,4,1.63676,1.64984,3.29097
mod_obs16_2,Soil Source Top Conc. ,4,377.624,377.624,435.826
mod_obs16_2,Soil Source Bottom Conc. ,4,1.96333,1.96333,3.80456
mod_obs16_2,Min. Soil Moisture,4,170.436,227.318,418.237
mod_obs16_2,q_{air} VIMS,4,-17555.3,17555.3,33771.1
mod_obs16_3,Total Porosity,4,-1.97E+06,1.97E+06,3.01E+06
mod_obs16_3,Min. Vapor Porosity,4,5.29E+06,5.29E+06,6.32E+06
mod_obs16_3,FOC,4,-2.52E+06,2.52E+06,4.18E+06
mod_obs16_3,D_{air},4,-8858.75,9288.97,18295.2
mod_obs16_3,Pore Size Dist. Coeff. ,4,-184.873,184.891,303.18
mod_obs16_3,Vapor Pressure,4,2.79446,2.79669,5.58287
mod_obs16_3,Soil Source Top Conc. ,4,91.8636,91.8636,106.054
mod_obs16_3,Soil Source Bottom Conc. ,4,0.609639,0.609639,1.18348
mod_obs16_3,Min. Soil Moisture,4,2.33804,742.415,1200.44
mod_obs16_3,q_{air} VIMS,4,-4361.17,4361.17,8174.12
mod_obs16_4,Total Porosity,4,-21605.2,21605.2,37574.7
mod_obs16_4,Min. Vapor Porosity,4,-40294.5,44420.6,86178.3
mod_obs16_4,FOC,4,-42856.9,42856.9,79497.2
mod_obs16_4,D_{air},4,-366.605,372.796,741.486
mod_obs16_4,Pore Size Dist. Coeff. ,4,-0.817056,0.817348,1.50042
mod_obs16_4,Vapor Pressure,4,0.0131681,0.0132204,0.026406
mod_obs16_4,Soil Source Top Conc. ,4,1.99669,1.99669,2.30449
mod_obs16_4,Soil Source Bottom Conc. ,4,0.0106274,0.0106274,0.0205977
mod_obs16_4,Min. Soil Moisture,4,1.51118,1.8057,3.41745
mod_obs16_4,q_{air} VIMS,4,-92.8841,92.8841,178.566
mod_obs16_5,Total Porosity,4,-126403,126410,225973
mod_obs16_5,Min. Vapor Porosity,4,311426,311426,549036
mod_obs16_5,FOC,4,-249338,249338,459173
mod_obs16_5,D_{air},4,34329.3,34329.3,67763.6
mod_obs16_5,Pore Size Dist. Coeff. ,4,-53.5857,53.5917,71.105
mod_obs16_5,Vapor Pressure,4,1.16749,1.16823,2.33597
mod_obs16_5,Soil Source Top Conc. ,4,2.41022,2.41022,3.13151
mod_obs16_5,Soil Source Bottom Conc. ,4,0.256851,0.256851,0.500762
mod_obs16_5,Min. Soil Moisture,4,-6292.01,6684.21,13106.7
mod_obs16_5,q_{air} VIMS,4,-1159.78,1159.78,1832.75
mod_obs16_6,Total Porosity,4,-26190.2,26190.8,51112.3
mod_obs16_6,Min. Vapor Porosity,4,93832,93832,119130
mod_obs16_6,FOC,4,-38989.9,38989.9,77618.8
mod_obs16_6,D_{air},4,5.80116,5.80116,11.598
mod_obs16_6,Pore Size Dist. Coeff. ,4,7.25E-06,7.25E-06,6.01E-06
mod_obs16_6,Vapor Pressure,4,-3.67E-07,3.67E-07,7.25E-07
mod_obs16_6,Soil Source Top Conc. ,4,-3.20E-09,3.20E-09,2.46E-09
mod_obs16_6,Soil Source Bottom Conc. ,4,-4.02E-09,4.02E-09,3.01E-09
mod_obs16_6,Min. Soil Moisture,4,-0.183785,0.183785,0.352133
mod_obs16_6,q_{air} VIMS,4,-0.0289666,0.0289666,0.0519663
mod_obs16_7,Total Porosity,4,-6526.18,6526.26,12261.6
mod_obs16_7,Min. Vapor Porosity,4,23922.7,23922.7,29818.5
mod_obs16_7,FOC,4,-9605.91,9605.91,19145.2
mod_obs16_7,D_{air},4,1.22579,1.22579,2.45067
mod_obs16_7,Pore Size Dist. Coeff. ,4,1.54E-06,1.54E-06,1.28E-06
mod_obs16_7,Vapor Pressure,4,-7.93E-08,7.93E-08,1.57E-07
mod_obs16_7,Soil Source Top Conc. ,4,-6.80E-10,6.80E-10,5.24E-10
mod_obs16_7,Soil Source Bottom Conc. ,4,-8.52E-10,8.52E-10,6.38E-10
mod_obs16_7,Min. Soil Moisture,4,-0.0383326,0.0383326,0.0733629
mod_obs16_7,q_{air} VIMS,4,-0.00604754,0.00604754,0.0108232
mod_obs17_1,Total Porosity,4,-345231,345231,642893
mod_obs17_1,Min. Vapor Porosity,4,-3.36E+06,3.36E+06,6.72E+06
mod_obs17_1,FOC,4,-1.77E+06,1.82E+06,3.60E+06
mod_obs17_1,D_{air},4,-25708.1,26177.2,52043.4
mod_obs17_1,Pore Size Dist. Coeff. ,4,-117.539,117.555,200.183
mod_obs17_1,Vapor Pressure,4,1.80796,1.81089,3.61598
mod_obs17_1,Soil Source Top Conc. ,4,134.582,134.582,155.34
mod_obs17_1,Soil Source Bottom Conc. ,4,0.764307,0.764307,1.48211
mod_obs17_1,Min. Soil Moisture,4,231.176,240.661,475.022
mod_obs17_1,q_{air} VIMS,4,-6272.09,6272.09,12036.2
mod_obs17_2,Total Porosity,4,-2.57E+06,2.57E+06,5.01E+06
mod_obs17_2,Min. Vapor Porosity,4,-3.95E+07,4.03E+07,8.00E+07
mod_obs17_2,FOC,4,-1.91E+07,1.91E+07,3.67E+07
mod_obs17_2,D_{air},4,-68648.6,69771.3,138798
mod_obs17_2,Pore Size Dist. Coeff. ,4,-99.7703,99.8281,197.123
mod_obs17_2,Vapor Pressure,4,1.68568,1.69855,3.38853
mod_obs17_2,Soil Source Top Conc. ,4,377.531,377.531,435.72
mod_obs17_2,Soil Source Bottom Conc. ,4,1.96723,1.96723,3.81221
mod_obs17_2,Min. Soil Moisture,4,177.44,233.395,430.888
mod_obs17_2,q_{air} VIMS,4,-17552,17552,33762.9
mod_obs17_3,Total Porosity,4,-1.92E+06,1.92E+06,3.05E+06
mod_obs17_3,Min. Vapor Porosity,4,5.31E+06,5.31E+06,6.34E+06
mod_obs17_3,FOC,4,-2.51E+06,2.51E+06,4.17E+06
mod_obs17_3,D_{air},4,-8744.21,9180.99,18075
mod_obs17_3,Pore Size Dist. Coeff. ,4,-190.517,190.535,312.148
mod_obs17_3,Vapor Pressure,4,2.87984,2.88202,5.75322
mod_obs17_3,Soil Source Top Conc. ,4,91.6918,91.6918,105.857
mod_obs17_3,Soil Source Bottom Conc. ,4,0.617134,0.617134,1.19817
mod_obs17_3,Min. Soil Moisture,4,-3.05994,770.949,1247.11
mod_obs17_3,q_{air} VIMS,4,-4357.95,4357.95,8156.64
mod_obs17_4,Total Porosity,4,-19411.5,19411.5,34477.8
mod_obs17_4,Min. Vapor Porosity,4,-44738.1,49010.8,95258.4
mod_obs17_4,FOC,4,-42621.9,42621.9,79238.7
mod_obs17_4,D_{air},4,-367.976,374.192,744.26
mod_obs17_4,Pore Size Dist. Coeff. ,4,-0.8449,0.845189,1.54472
mod_obs17_4,Vapor Pressure,4,0.0135781,0.0136286,0.0272235
mod_obs17_4,Soil Source Top Conc. ,4,1.99591,1.99591,2.3036
mod_obs17_4,Soil Source Bottom Conc. ,4,0.0106604,0.0106604,0.0206624
mod_obs17_4,Min. Soil Moisture,4,1.56906,1.85753,3.52484
mod_obs17_4,q_{air} VIMS,4,-92.8563,92.8563,178.496
mod_obs17_5,Total Porosity,4,-126981,126988,226991
mod_obs17_5,Min. Vapor Porosity,4,310782,310782,547783
mod_obs17_5,FOC,4,-249483,249483,458854
mod_obs17_5,D_{air},4,34902.6,34902.6,68870.9
mod_obs17_5,Pore Size Dist. Coeff. ,4,-51.0167,51.0228,67.7176
mod_obs17_5,Vapor Pressure,4,1.13435,1.13551,2.27025
mod_obs17_5,Soil Source Top Conc. ,4,2.32717,2.32717,3.04498
mod_obs17_5,Soil Source Bottom Conc. ,4,0.265605,0.265605,0.517852
mod_obs17_5,Min. Soil Moisture,4,-6632.11,7015.83,13775.2
mod_obs17_5,q_{air} VIMS,4,-1211.43,1211.43,1932.71
mod_obs17_6,Total Porosity,4,-26477.2,26477.7,51819
mod_obs17_6,Min. Vapor Porosity,4,93916.8,93916.8,119222
mod_obs17_6,FOC,4,-39028.3,39028.3,77608.8
mod_obs17_6,D_{air},4,5.85083,5.85083,11.6973
mod_obs17_6,Pore Size Dist. Coeff. ,4,7.30E-06,7.30E-06,6.06E-06
mod_obs17_6,Vapor Pressure,4,-3.69E-07,3.69E-07,7.28E-07
mod_obs17_6,Soil Source Top Conc. ,4,-3.21E-09,3.21E-09,2.46E-09
mod_obs17_6,Soil Source Bottom Conc. ,4,-4.04E-09,4.04E-09,3.02E-09
mod_obs17_6,Min. Soil Moisture,4,-0.185829,0.185829,0.356134
mod_obs17_6,q_{air} VIMS,4,-0.029283,0.029283,0.0525603
mod_obs17_7,Total Porosity,4,-6560.09,6560.18,12486.2
mod_obs17_7,Min. Vapor Porosity,4,24006.9,24006.9,29924.3
mod_obs17_7,FOC,4,-9609.9,9609.9,19139.1
mod_obs17_7,D_{air},4,1.23309,1.23309,2.46526
mod_obs17_7,Pore Size Dist. Coeff. ,4,1.55E-06,1.55E-06,1.29E-06
mod_obs17_7,Vapor Pressure,4,-7.95E-08,7.95E-08,1.57E-07
mod_obs17_7,Soil Source Top Conc. ,4,-6.81E-10,6.81E-10,5.24E-10
mod_obs17_7,Soil Source Bottom Conc. ,4,-8.55E-10,8.55E-10,6.40E-10
mod_obs17_7,Min. Soil Moisture,4,-0.0386289,0.0386289,0.073942
mod_obs17_7,q_{air} VIMS,4,-0.00609347,0.00609347,0.0109091
mod_obs16_3,,,,,
mod_obs16_3,,,,,
mod_obs16_3,,,,,
mod_obs16_3,,,,,
mod_obs16_3,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_4,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_5,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_6,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs16_7,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_1,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_2,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_3,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_4,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_5,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_6,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
mod_obs17_7,,,,,
